source_type;source_value;video_url;caption_raw;transcript_raw;overlay_text_raw;face_detected;face_dominant_emotion;face_emotion_score;visual_blur;visual_brightness;caption_risk;transcript_risk;overlay_risk;face_detected_numeric;rf_target;rf_risk_prob;high_text_risk
hashtag;uzgunum;https://www.tiktok.com/@mikailq63/video/7568880132308487444;;Music you;"üzülüyorum ki; görüvorsun.";True;fear;91.34;806.31;59.6;0.0;0.0004050672578159;0.0773245766758918;1;0;0.49575321445528464;0
hashtag;kaygi;https://www.tiktok.com/@twxiexxx/video/7437061054905011474;#gelecek #kaygı #fyp #keşfet #viral #school#okul#çalışmak;Oh yes, oh yes, oh yes, they both, oh yes, they both, oh yes, they both, reach for... Let me hear it!;gelecek kaygısı.;True;fear;68.38;127.04;42.21;0.0002129787026206;0.0053115799091756;0.9874940514564514;1;0;0.3859527373055823;0
hashtag;kaygi;https://www.tiktok.com/@psikolojigunlugunuz/video/7585946113962806535;"Kaygı insana tuhaf şeyler öğretir.İçin dağılırken gülümsemeyi,zihnin seni geri çekerken yine de devam etmeyi,kimsenin görmediği fırtınaların içinde ayakta kalmayı…Eğer bunlar sana tanıdık geliyorsa, zayıf değilsin.Yorulmuş olabilirsin.Çünkü kaygıyla yaşamak ciddi bir yük.Ve hayır, bu “kendiliğinden geçen” bir şey değil.Güven duygusu; fark etmekle, çalışmakla, destekle yeniden inşa edilir.Kaygı sustuğu için değil,sen onunla baş etmeyi öğrendiğin içinzihin zamanla daha güvenli hissetmeye başlar.-#psikoloji #anxiety #kaygı";Ready? M F B B I I Space C C I I A A Space K G G K K G Space;{epsi4 6500;False;;0.0;401.09;158.75;0.9765472412109376;0.9846091270446776;0.1607653498649597;0;1;0.7299986263766322;1
hashtag;kaygi;https://www.tiktok.com/@kazanmasanati1/video/7589689365522042119;Anksiyete gerçekten nasıl geçer?..#anksiyete #anxiety #kaygı #motivasyon #psikoloji;Bir insan anksiyeti eden gerçekten nasıl kurtulur? Arkadaşlar ben hiçbir şekilde uzman değilim, uzmanlığımda yok. Ona göre izleyin. Benim anladığım şey bu anksiyeti eden beynimiz bizim bütün vücudumuz. Bunu nasıl anlıyoruz? Çünkü sinir sistemimiz beynimizden çıkıyor ve bütün vücudumuza dallanıyor değil mi? Yani en alt kısma kadar ayaklarımıza kadar ellerimizin ucuna kadar her yere bu sinir sistemi dallanarak geliyor. Yani beynimiz aslında bu. Yani bu sorun aslında kafamızın içine değil de vücudumuzun içerisinde de diyebiliriz. Çünkü vücudumuzun tamamı zaten beynimiz. Mesela bir anksiyeti atağa geçirirken vücudunuzda neler hissediyorsunuz? Muhtemelen karnınızda, göğsünüzde, omuzlarınızda gerginlik, nefes alamama, kalbinizin hızlanması. Bakın bunlar neden oluyor arkadaşlar. Bunların hepsinin sebebi. Bizim düşüncelerimiz, beynimizde oluşuyor değil mi? Fakat beynimiz dediğimiz şey zaten vücudumuz. Yani düşüncelerimiz aslında vücudumuzda oluşuyor. Ve tepkileri de tabii ki vücudumuzda oluyor bu yüzden. Yani siz ne zaman bir anksiyetik bir duruma girseniz, bir endişe etseniz, kafanızın içinde karıncalanmalar yaşamıyorsunuz değil mi? Beyninizi hissetmiyorsunuz bile. Siz vücudunuzu hissediyorsunuz. Çünkü vücudunuz zaten beyniniz o sinir sisteminizin hepsi sizin beyniniz. Aslında siz koca bir beynsiniz, koca bir beyninden oluşuyorsunuz yani. Peki biz bunu nasıl çözebiliriz? Bence burada sorunun başladığı yere değil de, yani kafamızın içine değil, düşüncelerimizle değil de, bir şeyler yaparak hayatımızda bazı şeyleri kökten değiştirerek biz bunları çözebiliriz. Onlar da mesela bir türlü aksiyon almadığımız bazı konular var muhtemelen. Hep ertelediğimiz, sürekli bir kenara gittiğimiz fakat bunlar zihnimizin içerisinde yok olmuyorlar. Bunlar sürekli kendilerini yüzeye çıkartmaya çalışan düşünceler. Aslında bu yani anksiyete size şunu söylüyor. Beyniniz, zihniniz. Bak arkadaşım, bizim böyle bir problemimiz vardı. Hala çözmedik, ben sana her gün bunun sinyallerini gönderiyorum ve sen hiçbir şey yapmayıp, yatağına geçip yatağında endişelenip duruyorsun. Ne zaman çözeceğiz, ne zaman diyor. Ve biz bunu her gün, her gün, her gün, hayır yok öyle bir şey, hayır ben bunları duymuyorum, hayır hissetmiyorum, anksiyete geçirmiyorum falan böyle kendimizi kandırmaya çalışarak veya bazı haplar alarak bu sinir sistemini, bu zihni susturmaya çalışıyoruz. Yani biz bir uçaktayız ve uçağın motorunda bir sıkıntı var. Alarmlar zart, zart, zart yanıyor. Biz alarmları susturuyoruz, hoparlörün sesini kısıyoruz. Yaptığımız şey tam olarak bu anksiyete karşı. Ya sistemde bir sorun var, bir şeyler yanlış, hayatımızda bir şeyler yanlış gidiyor. Biz bunları değiştirmezsek bu sistem niye sustun ki susmasın zaten. Yani emniyet kemerimiz takılı değilse, araba neden alarm veriyor. Bak emniyet kemerini tak, kaza yaparsan öleceksin diyor değil mi? Aynı şekilde sinir sistemimiz de, ya arkadaşım bizim problemlerimiz var. Biz bunları niye çözmüyoruz, artık harekete geçmeniyiz diye bağırıyor adeta ama biz duymak istemiyoruz bunları. Çünkü korkuyoruz. Çünkü gerçekten harekete geçip bir şeyleri değiştirirsek, konfor alanımızdan çıkacağımızı biliyoruz ve bu yüzden bize iyi bile olacak olsa oraya adım atmaktan çekiniyoruz. Yani biz karanlıktan değil de daha çok aydınlıktan korkuyor gibiyiz. O ışığı görmek istemiyoruz. Karanlığa o kadar alışmışız ki bu mağaramızda kalmaya o kadar alışmışız ki güneşi görmek istemiyoruz. Çünkü güneş gözlerimizi kamaştıracak biliyoruz bunu. Fakat güneşe biraz alışsak, artık güneşte yaşayabileceğiz ve aydınlık bir ortamda yaşamaya başlayacağız. Ama güneşe çıktığımız ilk birkaç dakika gözlerimiz kamaşacak. Biz bunlardan korktuğumuz için bütün o aydınlık cenneti kaçırıyoruz. Anksiye te sizin kazan daireinizden gelen bir uyarı, bir şeyler yanlış gidiyor ve bunları değiştirmezsek bir şeyler olacak. Bu bir uyarı, bu uyarı ciddiye alıp dinlemeliyiz ve bir şeyler yapmalıyız bunun hakkında. Belki sağlığınız kötü, belki aşırı kilonuz var, belki finansal anlamda sıkıntılarınız var, ilişkiler anlamda sıkıntılarınız var. Sizin bazı sıkıntılarınız var ama görmek istemediğiniz sıkıntılar bunlar. Öyle günlük problemlerden bahsetmiyorum. Bazı derin psikolojik problemler var. Bunları gün yüzüne çıkarmayıp hep bir kenara attıkça bunlar bir iki bir iki bir iki sizin üzerinize böyle görülebilecekler ve sizi götücekler. Ama siz güneşten korkmazsanız eğer biraz karanlıktan çıkmaya çalışırsanız bir şeyler yaparsanız işte o zaman uyarıların sesi azalacak çünkü sistem düzelemeye başlayacak.;anksiyete gerçekten nasıl düzelir?;True;fear;78.96;524.69;20.44;0.0003704437986016;0.0;0.0195102598518133;1;0;0.36177904148075674;0
hashtag;kaygi;https://www.tiktok.com/@kainatmisafirleri/video/7237203503679081733;Hepimiz günlük yaşamda kaygı ve korku yaşıyoruz. Bunu aşmanın yolu öncelikle tabii ki Allah'a güvenmek ve daha sonra şu duayı okumaktır: Eûzü bikelimâtillâhi't-tâmmeti min şerri ma halak. Bu duayı içinizde kaygı ve korku yaşadığınızda okuyun. Allah'ın izniyle hiçbir kaygı ve korku kalmayacaktır. #islam #islamiyet #islam❤️ #kaygı #kaygi #korku #dua #dualar #duavakti #kuran #hzmuhammed #allah #musluman #müslüman #salavat;İçinizdeki kaygı ve korkuları nasıl yenebilirsiniz? Her şeyin sahibinin Rabbimiz olduğunu bilerek, onun bize sahip çıkacağını ve bizi asla yalnız bırakmayacağını düşünmek, Rabbimizin hakiki dost ve yardımcımız olduğuna inanmak, içimizdeki kaygı ve korkuları etkisiz hale getirmenin en güzel ilacıdır. İçimizdeki kaygı ve korkuları yiyememiz için bize dost olacak en güzel dua ise şudur. اَعُوذِ بِكَلِ مَا تِلْهِ اِتْتَا مَا تِمْنِ شَرْمَا حَلَقِ Bu duayı içinizde kaygı ve korku yaşadığınızda okuyum. O zaman kaygı ve korkunun gittiğini, ferahlama hissettiğinizi anlayacaksınız.;;True;fear;54.02;403.89;62.09;0.1866564750671386;0.0582178644835948;0.0;1;0;0.38920850265715856;0
hashtag;kaygi;https://www.tiktok.com/@biz.bizze/video/7417514126471220488;#sareay #kaygi #kwsfet #kesfet #kesfetteyiz #kesfetbeniöneçıkart #fyp;Hayati isterim gibi yaşayamıyorum ve elimden kayıp gidiyor stresi. Aslında böyle bir stres yok biliyor musunuz? İnsanlar, ben, herkes şöyle düşünüyor. Hayati şöyle yaşamalıyım. İşte hayatta şöyle şeyler etmeliyim. İşte dünyayı gezmediğim, iyi bir ilişki kurmalıyım, iyi para kazanmalıyım, şunları yapmalıyım, şunları başarmalıyım. Ama hayat böyle bir şey değil arkadaşlar. Hepimiz bunları için mi çabalıyoruz tabii ki de. Hepimizin amacı belli başlı şeyler mi tabii ki de. Ama hayat zaten bunları hemen elde etmekle hayat olmuyor. Yani bu gerçekten engebeli bir yolculuk diyorlar. İşte yokuşlar, çukurlar, şunlar bunlar oluyor. Bunlar size aslında siz yapıyor. Benim şu an konuştum her şey mantıklı ya da mantıksız gelsin. Kendimde alakalı verdiğim tüm kararlar, hayatımı aldı, tüm insanlar, hayatımda yaşadığım zorluklar yüzünden. Gerçekten insanları zorluklar olgunlaştırır diye bir laf okumuştum bir yerde. O lafı okuduktan sonra yaşadığım bütün kötü şeyler ya da o an içinden çıkamayacağımı düşünüyorum. Her şey düşündüğümde aslında onların beni büyüttüğünü fark ettim. Şu an yaşalmaktan bahsediyoruz işte 20 yaşıma girdim, 30 yaşıma girdim. Aslında yaşladığım şey rakamlarla ölçünmüyor ya da üniversitesi dediğimiz derecelendirmenlerle ölçünmüyor. Yani belki 15 yaşında gibi çocuğun yaşadıkları onu çok daha fazla olgunlaştırmıştır benden çünkü. Hayat dediğimiz şey yaşalmak ve büyümek dediğimiz şey aslında yaşanmışlıklarla beraber oluyor düşününce.;"""i̇nsanları zorluklar olgunlaştırır""";True;neutral;84.48;475.74;86.32;0.001269967877306;0.0035716472193598;0.0061969356611371;1;0;0.28569530131104565;0
hashtag;kaygi;https://www.tiktok.com/@eira233_/video/7580777786416172295;ve hicbir sey yapamıyorum twin✋🏿#global #trendiing #fypp;I'm an avicintain and I'm making love so come give me a hug if you're gonna get in the road You go find me in the glove, bottle full of blood;alamayorum nefes;False;;0.0;865.07;78.91;0.992117702960968;0.000109584427264;0.9963274598121644;0;0;0.4648858041914265;0
hashtag;kaygi;https://www.tiktok.com/@lockedmindtr/video/7540970249026391314;Kaygılı kafes #lockedmind #mind #trend;Psikolojiye göre kaygılı bir zihin sürekli ihtimaller üzerinden çalışır. Normal bir olayda bile onlar için onlarca farklı... ...ya şöyle olursa ihtimali belirir. Bir yere gitmeden önce ya geç kalırsam ya terslik çıkarsa... ...ya insanlar beni yanlış anlarsa gibi düşünceler... ...heşpeşe gelir. Dışarıdan bakıldığında bu sadece gereksiz kuruntu gibi görünür. Fakat aslında onların zihninde hiç bitmeyen bir alarm çalar. Eee! Sıkı! Sıkı! Çünkü sürekli diken üstünde yaşamaktan yorulurlar. Çoğu insan onların kaygılarını anlamadığı için... ...hazla abartıyorsun der. Bu sözlerde kaygılı bireyleri daha da yalnızlaştırır. İçten içe susmayı seçerler. Çünkü anlaşılmamaktan yorulmuşlar. Ooooo! Sıkı!;locked mind;False;;0.0;841.6;7.39;0.9924071431159972;0.9996331930160522;0.9409323930740356;0;1;0.6062114375477374;1
hashtag;kaygi;https://www.tiktok.com/@burcussoysal/video/7583778186060713234;Yapay zeka sağolsun çok kötü çizdi, düzelt dedikçe daha da kötü çizdi. Ama siz anladınız bence🤓;Kaygı ile yaşamak birinci gün. Ben psikolog değilim, uzman değilim. Ben yüksek kaygı bozukluğu yaşayan ve kaygısına rağmen bir şeyler yapabilmeyi artık başarabilen biriyim. Bu videoda sıradan birisi size kaygısıyla nasıl yaşamayı öğrendiğini anlatıyorum. Hazırsanız başlayalım. Çünkü hiç yaşadım mı? Kendine tatlı tatlı rutinler oluşturduğunda ve komfor alındakaldığında sakin, sin, huzurlusun. Hayat bu şekilde çok güzel ama zamanla potansiyelini gerçekleştiremediğin için hiçbir şey yapmıyorum ve kendimi yetersiz hissediyorum diyorsun ve yavaş yavaş depresifleşmeye başlıyorsun. Tamam, potansiyelimi gerçekleştireyim o zaman. Yeni bir şeyler deneyim, biraz daha fazla çalışayım diyorsun. Ama bu seferde kaygılanıyorsun ve o eski huzurun eski sakinliğinden eser kalmıyor. Aşağı tükürsen sakal, yukarı tükürsen bıyık. Merhaba ben Burcu ve yalnız değilsin. Huzur ya da kaygı. Kesinlikle birini seçmek zorunda mıyız? Bu seride önce kaygıyla yaşamayı, sonra da kaygıyla birlikte ilerlemeyi öğreneceğiz. Ben kendimi hiçbir zaman çok kaygılı biri olarak görmezdim. Çünkü uzun yıllar hep güvende hissettiğim yerlerde durdum. Büyük sorumluluklar almadım, hayatla sınanladım. Ama hayatta biraz aksiyon almaya başladığım anda ve ben hep bir adım daha attıkça yüzünü daha çok göstermeye başladı. Bu serinin adı tam da bu yüzden kaygıyla yaşamak. Kaygıyla savaşmak, kaygıyı yok etmek değil. Kaygıyla birlikte yaşamayı öğreniyoruz. İlk adım, Ayga'nın seninle yaşadığını kabul et. Gerçekten o kapı eşiğinde, o bir adım ötendi. Yapay zekâye, kaygılandığımda onun nasıl bir his olduğunu anlattım ve kaygımın resmini çizmesini istedim. Ben böyle kaygılandığımda büyük bir yükün altında eziliyormuş gibi hissediyorum ve oğluyormuş gibi hissediyorum. Ama o böyle gri yı dumanımsı bir insan gibi. Benim kaygım böyle bir şey benziyor. Kaygımı bu şekilde imgelemek benim çok hoşuma gitti. Artık yoğun kaygı yaşadığımda diyorum ki, aha bu geldi. Onu gördükçe, düşmanlaştırmadıkça, bana ne demek istediğini anladıkça, onunla yaşamak daha kolay hale geliyor. Peki kaygı bize ne demek istiyor? İkinci bölümünde bunu konuşalım. Ayrıca senin kaygının bir resmi olsaydı, bu nasıl olurduğu yorumlarda konuşalım.;;True;neutral;61.36;146.77;108.35;0.0028129953425377;0.969169855117798;0.0;1;1;0.41196735701760523;1
hashtag;kaygi;https://www.tiktok.com/@psikolojidenkesitler/video/7391516733409938693;Günümüzün hızlı ve yoğun yaşam tarzı, birçok insanın kaygı ve depresyonla mücadele etmesine neden oluyor. Sen de “Şema Terapi İle KAYGI ve DEPRESYONU Yenmek” eğitimimize katılarak baş etme becerilerini kazanabilirsin. Profilde yer alan linke tıklayarak tekrarı olmayacak ve canlı gerçekleşecek bu eğitime katılabilirsin 📢#psikolojidenkesitler;Nasılsınız? İyiyim Sade. Yok gerçekten nasılsınız?;psi̇kolojiden kesi̇tler;True;happy;99.28;227.6;73.44;0.2932149171829223;0.0039061345160007;0.0002689201792236;1;0;0.3173948011348935;0
hashtag;kaygi;https://www.tiktok.com/@.psikolojide/video/7547710242134576391;Neden Aşırı Düşünürüz? Psikolojide Bağlanma ve Kaygı# psikojide # kaygı # düşünmek # kendinisevme # özgüven #kisiselgelisim#psikolojikdanışmanlık #kendinigeliştir #psikolojikfarkındalık #psikolojikgerçekler;Psikolojide aşırı düşünen insanların en büyük zorluklarından biri, birine derin bir bağlandıklarında ruh hallerinin tamamen o kişinin onlara nasıl karşılık verdiğine bağlı hale gelmesidir. Başkalarının duygularına karşı oldukça hassastırlar, davranıştaki en küçük değişiklikleri bile fark edebilirler. Bu durum genellikle reddedilme hassasiyetiyle, yani özellikle en çok önemsedikleri kişiler tarafından görmezden gelinme, yanlış anlaşılma ya da reddedilme korkusuyla ilişkilidir. Daha önce yaşanmış bir konuşmayı tekrar tekrar zihinde canlandırmak, her durak samayı, her ton değişimini analiz etmek, dram yaratmak için değil, beyin sevginin kaybolduğuna dair işaretleri aramayı öğrendiği için olur. Çoğu zaman bu sürekli tarama hali yorucu hale gelir ve kişiyi yüksek alarm durumunda tutar, sık sık fazla özür dileyebilir ya da gereğinden çok açıklama yapabilirler, sırf çatışmadan kaçınmak için. Kendi ihtiyaçlarını bastırıp her zaman uyumlu kalmanın onları reddedilmekten koruyacağına inanabilirler. Fakat bu sessizlik daha fazla mesafe yaratır ve kaçmak istedikleri korkuyu besler. Çoğu zaman bu kalıplar çocuklukta başlar, sevginin koşulluğu olduğu güvenliğin ise başkalarındaki en küçük değişiklikleri fark etmekten geçtiği ortamlarda. Yetişkinlikte bile sinir sistemi, sevgi dolu anlarda bile tehlike aramaya devam eder. Gerçek şu ki bu dramatik olmak değildir. Bu beynin bildiği tek şekilde hayatta kalmayı öğrenmesidir. Bizi takip et, görünmeyen zincirlerden kurtulmana yardımcı oluyoruz.;~psikolojide;True;sad;96.85;206.42;9.77;0.0106160975992679;0.0085973534733057;0.9971492886543274;1;0;0.31770772183722157;0
hashtag;kaygi;https://www.tiktok.com/@bayant1lki/video/7384865842116185350;kaygı aynı ben #İnsideout2 #Tersyüz2 #tersyüz #Global #imnotcool #keşfet #Keşfetteyim #tutt #Tutmali #Joy #Neşe #Kaygi #anxiety #Edit #Edits #Duygular #bikinti #utanc #gipta #Kesfetteyim #Kesfetolmali;;;True;happy;62.83;109.61;89.51;0.0056881746277213;0.0;0.0;1;0;0.2961920624160713;0
hashtag;kaygi;https://www.tiktok.com/@almiiirena/video/7553347879318867208;sosyal medya bağımlılığımızın sebebi kaygılarımızdır belki de#kaygı #stres #sosyalmedyabağımlılığı #keşfet #fyp;Dışarı çıkarken kulaklık tak, yemek yerken videoyuza, duş alırken şarkaç, temiz, yaparken podcastında uyumadan önce kaydır, uyanınca kaydır. Asansör beklerken süreli araba, tüm sesleri aç, düşüncelerini sustur. Sessizlikçe beyinin bağırsın. Sessiz kız, onu dinle. Menzunca iş bulabilecek misin? Bu ay paran yetişecek mi? O mesajı neden hâlâ at? Herkes senden daha başarılı. Ne olacak bu ülkenin hâlâ? Ailen yaşanıyor. Sevildiğini inanıyor musun? Gerçekten mutlu musun? Çok konuştu değil mi? Aç sesi aç. Peki bunun sonu ne?;;False;;0.0;130.83;64.93;0.0001342902251053;0.0003498315927572;0.0;0;0;0.3952535998555684;0
hashtag;kaygi;https://www.tiktok.com/@profscanan/video/7293923390077865222;Kaygıya panzehir: meşguliyet#sinancanan #kaygıbozukluğu #panikatak #kaygı #anksiyete #psikolojikbilgi #motivasyonsözleri #motivation #bilinçlifarkındalık #gelecekkaygısı #stresyönetimi #açıkbeyin;Kaygı kötüye odaklanmakla ilgili ve bizim kötüye odaklanmaya programla bizi ihtimaz var. Bu kaygı sisteminden çıkabilmenin ilk ve en etkili yolu, hayatımızda gerçekten bizi olumlu ve umutlu bir tarafa yönlendirici olan bazı hedefler tespit etmektir ve o bu hedefler doğrultusunda her gün bir minik adım olsa da onları atma gayretini hayatımıza bir rutin olarak yerleştirmektir. Kaygın hiçbir şey çözdüğü görülmemiştir. Endişeyle hiçbir şey elde edemeyiz. Endişe sadece bizim hareketlerimizi daraldır. Eğer bir hedefimiz varsa artık endişeli değil gayretli bir insana dönüşüyoruz. Çünkü artık bir niyetimiz var. Niyet bizde gayret oluşturuyor. Gayrette zamanı geldiğinde bizi cesaretle bir şeyler yapabilen insanlara dönüştürüyor. Dikkat ediniz, niyet etmiş ve gayret gösteren bir insan hayaletin kafasıdır. Endişelenebileceğini düşünüyor musunuz aynı anda? Bu duygular aynı yerde bulunmuyorlar. Kaygı ve korku doğaldır. Fakat uzun süreli olan çok iyi bir seçim değildir. Eğer çok uzun süre bir şeyin kaygısını hissediyorsanız ya yanlış araçtasınız, ya yanlış yerde'siniz ya da yanlış hedeftesiniz onu değiştirmek için güzel bir işaret olabilir. Ben bir şeyin ne olması gerektiğine karar verdiğimde, gerçekten karar verdiğimde nasılları bir şekilde halloluyor. Siz neye karar verin nasıl hallolur sevgili arkadaşlar? Biz hep nasılla endişeleniriz?;;True;fear;67.25;591.16;109.95;0.0017133785877376;0.7353596687316895;0.0;1;0;0.4397987650343754;1
hashtag;kaygi;https://www.tiktok.com/@tugbainancofficial/video/7457217313918487816;Kaygı ve panik ataktan hızla çıkaran 2 yöntem #kaygı #panik #panikatak #kaygıbozukluğu;Sizlere bugün yürüyüşümden bir video çekmiştim ama telefon çaldı. Sonra konu uzadı, sonra video yarım kaldı çekemedim ama yine de çok katka olacağını düşündüğüm için paylaşmak istiyorum. Aranızda kaygı bozukluğu olan var mı? Panik ataklar yaşayan var mı? Arsa hepinizi bu videoya bekliyorum çünkü size altın da yarında bilgiler vereceğim. Ben yaklaşık sekiz yıl kaygı ve panik atakla savaştım. Pisi koloklar, pisi kiyatris, beranti depresanlar, nefes terapileri hakkınıza ne gelirse denedim. Hepsi tabii ki çeşitli mekderlerde, belli mekderlerde katkı sağladılar. Şu anda ne diyeyim size belki 3-4 yıldır hiç panik atak geçirmedim. Kaygıda ara ara beni yoklar. Ama elimde araçlarım olduğu için araç derken de şunu kastediyorum. O zihnim sürekli konuşup konuşup beni bütün o negatif senaryolara inandırdığı anda ne yapacağımı bildiğim için artık çok kolay çıkıyorum o kaygı durumlarından. Bazen de zihdim susmuş oluyor. Bedenimde daha önce kaygı hissettiğim şekilde bir his geldiğinde kaygılandım diyorum. Ama bunlar da sıklığı çok azaldı. Ne diyeyim size belki 3-4 ayda bir kere oluyordur. Stresi dönemlerim varsa birazcık daha etkiliyor olabilir. Ama antidepresan kullanmayı da bıraktım. 5 yıl falan olacak neredeyse. O yüzden kaygıyla aslında baş etmemiz mümkün. Hele ki panik atak durumları yaşıyorsanız. Bunlardan da çok kolaylıkla çıkmanız mümkün. Tabii ki bu çok benim yıllarca aldığım eğitimler. Bu sefer de kapı çaldı. Bu videoyu yine de çekeceğim ya. İnad ettim Allah Allah. Bir bırakın da şu kaygı ve panik atak sorunumuz alanı bir çözelim. Bu nedir? Bir şeyler bu videoyu çekmeme izlemem. Her neyse tabi ki ben yıllarca çok uzun sayanslar, terapiler, eğitimler, yurt dışı, yurt dışı bir sürü şey aldım. Bir sürü öğrete aldım. Kaygıyı da anlamaya çalıştım. Neden olduğunu da çocukluk travmalarıma indim. 1.6 çalışmaları yaptım. Bunları eğer ki size hafif geliyorsa yapmanızı tahsiye ederim. Mucizeler kursu 6-7 yıldır hayatımda. Ben de şimdi mucizeler kursu lideriyim. Sürekli açtığım bir kurs. Gerçekten oraya gelen herkeste çok güzel katkılar görüyor. Tabi ki bunların hepsi zihin döneşim programları. Ama eğer böyle kaygılandıysanız, hani anda böyle gelir ya bir şey olacak diye korkuyorsunuz panik içerisindesiniz. Öyle bir durumda iki tane araç vereceğim size. Bir gidin böyle bir kaseye su doldurun. Onun da içine buz koyun. Buz gibi olsun ve iki elinizi şöyle içine sokun. Bir anda şu zihin susacak bedeninizde herhangi bir yerde kaygayı hissediyorsanız trink gidecek. 3-4 kere yapın eğer devam ederse. Çünkü önemli olan zihni susturup o vücudu, o girdiği panik halinden işte kalp atışının artmış halinden çıkarıp orada her neyi ilişkilendirdiyseniz durumdan bir kopuş gerçekleştirmek. Bu yöntem ben de eskiden de çok işe yarardı. Şimdi de çok işe yarıyor. Ayaklarınızı da bu arada sokabilirsiniz. Eğer istiyorsanız da gidip soğuk dışı açıp onun altına da geçebilirsiniz. Bir kendinizi durumdan aslında koparma yöntemi. Hani aniy olarak yapabileceğiniz şey bu. Başka bir videomda bunu sinir bilim olarak ne yaptığını da size açıklayabilirim. Ama gerek yok işe yarıyor yapın. İkinci önerimde şu olur. Hemen kalkın giyinin ve yürüyüşe çıkın. Ve yürüyüşte kendinizi olumlayın. Olumlamalar tekrar edin. Bunu daha önce bu sayfada da paylaşmıştım. Louisain olumlamaları gerçekten özellikle panik hata ve kaygısı olan kişilere çok iyi geliyor. Ben güvendeyim. Çünkü niye panik hata kaygı yaşıyoruz? Güvensizlik. Yani derine insek değersizlik ve güvensizlik aslında orada çıkan. Ben güvendeyim. Her şey yolunda olan her şey benim iyiliğim için oluyor. Bu deneyimden bana sadece iyilik gelecek. Ben güvendeyim. Ben güvendeyim. Ben güvendeyim. Ben güvendeyim. Defalarca söyleyin zaten söylediğiniz an bile rahatlatıyor sizi. Bu iki böyle ani yani hani akut gelen bir şeyi hemen anda çözebileceğiniz aracı yöntemi sizinle paylaşabilirim. Eğer panik atak ve kaygıyla ilgili daha çok video çekmemi istiyorsanız bu süreçleri sizler de yaşıyorsanız. Ben neler denedim neler yaptım neler bana iyi geldi. Bu konuda size gerçekten çok fazla bilgi ve deneyim sunabileceğimi biliyorum. O yüzden yazarsanız eğer bende ona göre size bununla ilgili daha fazla içerik çekerim. Eğer şu anda kaygı ve panik atak yaşayan herhangi birisi de varsa bu videoyu izleyen unutmayın ki hepsi geçecek. Ben başardıysam siz de çok rahat başarırsınız. Sadece güvendesiniz ve her zaman güvendeyiz ve yalnız değilsiniz. Öpüyorum. Sevgiler.;hızla çıkaran 2 yöntem kaygı ve panik ataktan;True;happy;61.82;247.13;112.02;0.0009537602891214;0.0;0.0009589589899405;1;0;0.19826647136206574;0
hashtag;kaygi;https://www.tiktok.com/@birpsikolog/video/7323629175628238086;Anksiyete/kaygı seviyeniz yüksekse beklemek, durmak ve belirsizlik sizin için çok zorlayıcı olabilir…#psikoloji #psikolog;Thanks.;"belirsizlik onlar için ""kaygı ve tehlike""";True;sad;75.57;559.63;55.89;0.0086950482800602;0.9715340733528136;0.0226955153048038;1;1;0.3843819837350172;1
hashtag;kaygi;https://www.tiktok.com/@elif.kus25/video/7481751991685860616;Çok kötü #akademi #kaygı #kariyer #üniversite #fypシ゚;Ömrümden ömür gittikçe Hatır olamıyorum, beni seviyon Bak yine acıyor, salıyonum Kader bir dini her sevmedi Bak yine acıyor, salıyonum Kader bana oy-;"kaygılarım için ağladım ve ""bir gece oturup akademik konu gerçekten akademik";False;;0.0;1147.2;88.31;0.0040575815364718;0.9850031733512878;0.0009566055960021;0;1;0.4484700044368887;1
hashtag;kaygi;https://www.tiktok.com/@masweitv/video/7380671002948291845;SPOİ! ay cok güzeldi #insideout2 #fyp #keşfet;Music;"""kaygıyı nasıl durdurabilirim bilmiyorum_ belki durduramayız. belki büyüyünce aynen böyle oluyordur daha az neşeli oluyorsun:";False;;0.0;946.47;34.17;0.0050400765612721;0.0521634817123413;0.9777508974075316;0;0;0.5595784147105409;0
hashtag;kaygi;https://www.tiktok.com/@notlongercreep/video/7580456467531123988;amk kaygi bozuklugu #wlm #creeplimon🌀⭐ #fyp #keşfet @TikTok;I'm angry at myself! If I had been struck, it never would have happened. Starting tomorrow, I'll look everyone in the eye. I'm not supposed to feel this way! How is this better?;kucuklukten beri kendimize olan nefreti genememek @ancientsteak52;False;;0.0;2545.3;81.17;0.0001521029189461;0.9989615678787231;0.0013027578825131;0;1;0.2138575420285159;1
